Date,Predicted_Price
2025-04-22,0.004441379288089478
2025-04-23,0.0685667402912387
2025-04-24,-0.039673684926804
2025-04-25,0.02715246046184255
2025-04-26,-0.01271644096584356
2025-04-27,-0.19605755424627075
2025-04-28,-0.11734411958026054
2025-04-29,-0.08194189752296688
2025-04-30,0.0628289626197827
2025-05-01,0.10712924974251496
2025-05-02,-0.033170470668207656
2025-05-03,-0.01457912438611459
2025-05-04,0.03077710802297541
2025-05-05,0.31550752849710695
2025-05-06,0.054758263191315146
2025-05-07,0.15705771490277598
2025-05-08,-0.1809629780451364
2025-05-09,0.07208602105603494
2025-05-10,-0.36832510229136745
2025-05-11,0.44107200070453023
2025-05-12,-0.018403102947159238
2025-05-13,0.21307154026172978
2025-05-14,-0.03077723774765723
2025-05-15,-0.1488411388905608
